MATR_ALUNO,ANO,PERIODO,n_disciplinas_anteriores,taxa_aprovacao_historica,n_reprovacoes_historico,disciplina_ja_cursada,n_vezes_disciplina,MEDIA_FINAL_PRED,NUM_FALTAS_PRED,disc_1,disc_2,disc_3,disc_4,disc_5,TARGET
205,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
205,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,REPROVADO
205,2013,2,0,0.5,0,False,0,22.59047550448338,20.876936250613195,0,0,0,0,1,APROVADO
206,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
206,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
206,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
206,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,REPROVADO
206,2015,1,5,0.4,3,True,1,26.041505004372695,14.106118875069585,0,0,0,1,0,REPROVADO
206,2016,1,5,0.4,3,True,1,53.42421797397003,10.770671151300489,0,0,0,1,0,APROVADO
206,2013,2,7,0.42857142857142855,3,True,1,18.61325612019599,6.892187590187591,0,0,0,0,1,REPROVADO
206,2014,1,8,0.375,4,True,2,18.247143354894593,13.14775107136872,0,0,0,0,1,APROVADO
207,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
207,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
207,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,REPROVADO
207,2014,2,0,0.5,0,False,0,30.718463609539413,14.440947582967189,0,1,0,0,0,REPROVADO
207,2015,1,0,0.5,0,False,0,40.207075718891694,20.97951869461151,0,1,0,0,0,REPROVADO
207,2013,2,5,0.6,2,True,1,73.09833197521434,1.5850978835978842,0,0,1,0,0,APROVADO
207,2013,2,5,0.6,2,True,1,56.38366434176896,12.001142857142858,0,0,0,1,0,APROVADO
207,2013,2,7,0.42857142857142855,4,True,2,23.777971597938233,7.86196854996855,0,0,0,0,1,REPROVADO
207,2014,1,7,0.42857142857142855,4,True,2,19.439664107035416,30.55938888888888,0,0,0,0,1,REPROVADO
207,2014,2,9,0.4444444444444444,5,True,3,76.18500000000003,5.999138047138045,0,0,0,0,1,APROVADO
208,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
210,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
210,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,APROVADO
210,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
210,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,APROVADO
210,2013,2,0,0.5,0,False,0,22.59047550448338,20.876936250613195,0,0,0,0,1,REPROVADO
211,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
211,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
211,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,APROVADO
211,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
211,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,REPROVADO
211,2016,1,5,0.4,3,True,1,53.42421797397003,10.770671151300489,0,0,0,1,0,APROVADO
211,2013,2,5,0.4,3,True,1,14.891111430880276,20.051846153846153,0,0,0,0,1,REPROVADO
211,2014,1,7,0.5714285714285714,3,True,1,55.05987940368455,9.010898342398342,0,0,0,0,1,APROVADO
212,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
212,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,APROVADO
212,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
212,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,APROVADO
212,2013,2,0,0.5,0,False,0,22.59047550448338,20.876936250613195,0,0,0,0,1,APROVADO
214,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
214,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,APROVADO
214,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
214,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,APROVADO
214,2013,2,0,0.5,0,False,0,22.59047550448338,20.876936250613195,0,0,0,0,1,APROVADO
215,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
215,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
215,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
215,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,REPROVADO
215,2013,2,0,0.5,0,False,0,22.59047550448338,20.876936250613195,0,0,0,0,1,REPROVADO
219,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
219,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
219,2013,2,5,0.2,2,True,1,17.5259862848308,17.003814944314943,0,0,0,0,1,REPROVADO
219,2014,1,6,0.16666666666666666,3,True,2,26.179391831282405,44.09543434343433,0,0,0,0,1,REPROVADO
219,2014,2,7,0.2857142857142857,3,True,1,42.426460268801016,13.126283087011029,0,0,0,0,1,APROVADO
220,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
220,2014,2,1,1.0,0,False,0,74.82818937613409,11.574317925775171,0,0,0,0,1,REPROVADO
221,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
221,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
221,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,APROVADO
221,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,REPROVADO
221,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,REPROVADO
221,2013,2,5,0.2,4,True,1,34.93635588205261,15.49976780626781,0,0,0,0,1,REPROVADO
221,2014,1,5,0.2,4,True,1,30.83003439832769,14.485592555592554,0,0,0,0,1,APROVADO
222,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
222,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
222,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,REPROVADO
222,2014,2,0,0.5,0,False,0,30.718463609539413,14.440947582967189,0,1,0,0,0,REPROVADO
222,2017,2,0,0.5,0,False,0,49.21801841998308,15.181547119046982,0,1,0,0,0,REPROVADO
222,2013,2,5,0.8,1,True,1,68.58214688722117,3.2184705553126607,0,0,1,0,0,APROVADO
222,2013,2,6,0.6666666666666666,2,True,2,59.56908866442199,6.110666666666667,0,0,0,1,0,APROVADO
222,2013,2,7,0.5714285714285714,3,True,3,47.37102777777778,5.562245828245831,0,0,0,0,1,APROVADO
223,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
223,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
223,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,REPROVADO
223,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
223,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,REPROVADO
223,2013,2,5,0.4,3,True,1,14.891111430880276,20.051846153846153,0,0,0,0,1,REPROVADO
223,2014,1,5,0.4,3,True,1,26.026576848642083,18.8231287584964,0,0,0,0,1,REPROVADO
224,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
224,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
224,2014,2,0,0.5,0,False,0,30.718463609539413,14.440947582967189,0,1,0,0,0,REPROVADO
224,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,APROVADO
224,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
224,2013,2,5,0.4,3,True,1,41.32913749337719,12.377109945609948,0,0,0,1,0,REPROVADO
224,2014,1,6,0.3333333333333333,4,True,1,33.687685416250886,14.006660589897429,0,0,0,1,0,REPROVADO
224,2014,2,6,0.3333333333333333,4,True,2,48.09113969164986,9.618808709808707,0,0,0,1,0,APROVADO
224,2013,2,6,0.3333333333333333,4,True,1,11.75950342403602,8.421417582417579,0,0,0,0,1,REPROVADO
224,2014,2,9,0.4444444444444444,5,True,2,76.10766666666669,4.597858682058682,0,0,0,0,1,APROVADO
225,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,REPROVADO
225,2014,2,0,0.5,0,False,0,74.23214092112535,11.730728527869097,1,0,0,0,0,REPROVADO
225,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,APROVADO
225,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
225,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,REPROVADO
225,2016,1,5,0.0,5,True,1,21.950690476190474,28.913300264550266,0,1,0,0,0,REPROVADO
225,2017,1,5,0.0,5,True,1,9.948645743145743,28.372046296296297,0,1,0,0,0,APROVADO
225,2013,2,7,0.0,7,True,1,29.69222222222222,26.765777777777775,0,0,1,0,0,REPROVADO
225,2014,2,7,0.0,7,True,1,28.59488888888889,25.64063492063492,0,0,1,0,0,REPROVADO
225,2015,1,7,0.0,7,True,1,18.80937566137566,36.22555555555556,0,0,1,0,0,REPROVADO
225,2015,2,7,0.0,7,True,2,61.5992857142857,1.0838095238095238,0,0,1,0,0,APROVADO
225,2013,2,11,0.0,11,True,2,20.879956709956712,22.232000000000003,0,0,0,1,0,REPROVADO
225,2014,2,12,0.0,12,True,2,21.347777777777775,42.218888888888884,0,0,0,1,0,REPROVADO
225,2016,1,12,0.0,12,True,3,19.734444444444442,33.67,0,0,0,1,0,REPROVADO
225,2017,1,14,0.14285714285714285,12,True,2,18.25583333333333,17.98977777777778,0,0,0,1,0,REPROVADO
225,2013,2,14,0.14285714285714285,12,True,2,5.971444444444444,29.58,0,0,0,0,1,REPROVADO
225,2014,1,16,0.125,14,True,3,13.406666666666666,50.00666666666667,0,0,0,0,1,REPROVADO
225,2014,2,16,0.125,14,True,3,4.38,21.89666666666667,0,0,0,0,1,REPROVADO
226,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
226,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
226,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,REPROVADO
226,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,APROVADO
226,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
226,2013,2,5,0.4,3,True,1,41.32913749337719,12.377109945609948,0,0,0,1,0,REPROVADO
226,2014,1,5,0.4,3,True,1,27.595622768463983,13.021731714472672,0,0,0,1,0,REPROVADO
226,2014,2,5,0.4,3,True,1,45.120823019150336,14.212840528660742,0,0,0,1,0,REPROVADO
226,2016,1,8,0.25,6,True,2,26.722459187795007,7.266685185185185,0,0,0,1,0,APROVADO
226,2013,2,9,0.2222222222222222,7,True,2,16.39229293854294,19.198444444444444,0,0,0,0,1,REPROVADO
226,2014,1,9,0.2222222222222222,7,True,3,16.935834812726263,25.98142063492064,0,0,0,0,1,REPROVADO
226,2016,2,11,0.36363636363636365,7,True,2,27.349443376068375,11.224325396825396,0,0,0,0,1,REPROVADO
226,2017,2,12,0.3333333333333333,8,True,3,22.516833333333334,4.076666666666667,0,0,0,0,1,REPROVADO
227,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
227,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
227,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,APROVADO
227,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
227,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,REPROVADO
227,2016,1,5,0.4,3,True,1,53.42421797397003,10.770671151300489,0,0,0,1,0,REPROVADO
227,2017,1,5,0.4,3,True,1,16.285125661375666,24.478334873187816,0,0,0,1,0,REPROVADO
227,2013,2,7,0.5714285714285714,3,True,1,19.220027777777776,4.232705723905726,0,0,0,0,1,REPROVADO
227,2014,1,8,0.5,4,True,2,71.13133730158728,12.555138888888889,0,0,0,0,1,APROVADO
228,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,REPROVADO
228,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
228,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,REPROVADO
228,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,REPROVADO
228,2013,2,0,0.5,0,False,0,22.59047550448338,20.876936250613195,0,0,0,0,1,REPROVADO
229,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
229,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
229,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,REPROVADO
229,2014,2,0,0.5,0,False,0,30.718463609539413,14.440947582967189,0,1,0,0,0,REPROVADO
229,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,APROVADO
229,2013,2,5,0.6,2,True,1,73.09833197521434,1.5850978835978842,0,0,1,0,0,APROVADO
229,2013,2,5,0.6,2,True,1,56.38366434176896,12.001142857142858,0,0,0,1,0,APROVADO
229,2013,2,7,0.42857142857142855,4,True,2,23.777971597938233,7.86196854996855,0,0,0,0,1,REPROVADO
229,2014,1,7,0.42857142857142855,4,True,2,19.439664107035416,30.55938888888888,0,0,0,0,1,REPROVADO
229,2014,2,9,0.4444444444444444,5,True,3,76.18500000000003,5.999138047138045,0,0,0,0,1,APROVADO
230,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
230,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,APROVADO
230,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
230,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,APROVADO
230,2013,2,0,0.5,0,False,0,22.59047550448338,20.876936250613195,0,0,0,0,1,REPROVADO
230,2014,2,5,0.8,1,True,1,80.67658393458389,2.340021164021164,0,0,0,0,1,APROVADO
231,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
231,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
231,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,REPROVADO
231,2014,2,0,0.5,0,False,0,30.718463609539413,14.440947582967189,0,1,0,0,0,REPROVADO
231,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
231,2013,2,5,0.6,2,True,1,73.09833197521434,1.5850978835978842,0,0,1,0,0,APROVADO
231,2013,2,5,0.6,2,True,1,56.38366434176896,12.001142857142858,0,0,0,1,0,APROVADO
231,2013,2,7,0.42857142857142855,4,True,2,23.777971597938233,7.86196854996855,0,0,0,0,1,REPROVADO
231,2014,1,7,0.42857142857142855,4,True,2,19.439664107035416,30.55938888888888,0,0,0,0,1,REPROVADO
231,2014,2,9,0.3333333333333333,6,True,3,17.51144033776301,12.092349927849927,0,0,0,0,1,REPROVADO
232,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,REPROVADO
232,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
232,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,REPROVADO
232,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,REPROVADO
232,2013,2,0,0.5,0,False,0,22.59047550448338,20.876936250613195,0,0,0,0,1,REPROVADO
233,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
233,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,APROVADO
233,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
233,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,APROVADO
233,2013,2,0,0.5,0,False,0,22.59047550448338,20.876936250613195,0,0,0,0,1,APROVADO
234,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
234,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,APROVADO
234,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
234,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,APROVADO
234,2013,2,0,0.5,0,False,0,22.59047550448338,20.876936250613195,0,0,0,0,1,REPROVADO
234,2014,1,5,0.8,1,True,1,68.12136064961605,2.951406667406667,0,0,0,0,1,APROVADO
235,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
236,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
236,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,APROVADO
236,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
236,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,REPROVADO
236,2015,1,0,0.5,0,False,0,70.73343627536194,8.865784029595186,0,0,0,1,0,APROVADO
236,2013,2,5,0.6,2,True,1,33.62289326414326,0.951978835978836,0,0,0,0,1,REPROVADO
237,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
237,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
237,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,APROVADO
237,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
237,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,REPROVADO
237,2013,2,5,0.6,2,True,1,33.62289326414326,0.951978835978836,0,0,0,0,1,APROVADO
238,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
238,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
238,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,REPROVADO
238,2014,2,0,0.5,0,False,0,30.718463609539413,14.440947582967189,0,1,0,0,0,REPROVADO
238,2015,1,0,0.5,0,False,0,40.207075718891694,20.97951869461151,0,1,0,0,0,REPROVADO
238,2013,2,5,0.4,3,True,1,66.97696825396827,14.850255100273243,0,0,1,0,0,APROVADO
238,2013,2,5,0.4,3,True,1,41.32913749337719,12.377109945609948,0,0,0,1,0,REPROVADO
238,2013,2,7,0.2857142857142857,5,True,2,11.628917666572557,16.05828042328042,0,0,0,0,1,REPROVADO
238,2014,1,7,0.2857142857142857,5,True,2,8.057962418117308,43.049142857142854,0,0,0,0,1,REPROVADO
238,2014,2,9,0.2222222222222222,7,True,3,21.264732369881077,12.033124338624338,0,0,0,0,1,REPROVADO
239,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,REPROVADO
239,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
239,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,REPROVADO
239,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,REPROVADO
239,2013,2,0,0.5,0,False,0,22.59047550448338,20.876936250613195,0,0,0,0,1,REPROVADO
240,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
240,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
240,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,REPROVADO
240,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,REPROVADO
240,2014,2,0,0.5,0,False,0,62.715878293866396,9.494377064801938,0,0,1,0,0,REPROVADO
240,2015,1,5,0.2,4,True,1,47.05552609427612,15.72117251510674,0,0,1,0,0,REPROVADO
240,2015,2,5,0.2,4,True,1,72.81672619047619,2.230018518518519,0,0,1,0,0,REPROVADO
240,2013,2,7,0.14285714285714285,6,True,1,0.84,25.474833333333333,0,0,0,1,0,REPROVADO
240,2014,2,7,0.14285714285714285,6,True,1,1.411851851851852,31.24618104118105,0,0,0,1,0,REPROVADO
240,2013,2,7,0.14285714285714285,6,True,2,2.7916752136752137,12.816587301587301,0,0,0,0,1,REPROVADO
240,2014,1,10,0.1,9,True,2,20.062654558404557,41.27777777777778,0,0,0,0,1,REPROVADO
240,2014,2,11,0.09090909090909091,10,True,3,13.415109584859584,10.583333333333334,0,0,0,0,1,REPROVADO
241,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
241,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
241,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,REPROVADO
241,2014,2,0,0.5,0,False,0,30.718463609539413,14.440947582967189,0,1,0,0,0,REPROVADO
241,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
241,2013,2,5,0.4,3,True,1,41.32913749337719,12.377109945609948,0,0,0,1,0,REPROVADO
241,2014,2,5,0.4,3,True,1,45.120823019150336,14.212840528660742,0,0,0,1,0,APROVADO
241,2013,2,7,0.42857142857142855,4,True,2,23.777971597938233,7.86196854996855,0,0,0,0,1,REPROVADO
241,2014,1,7,0.42857142857142855,4,True,1,40.44183732733363,6.711244033744036,0,0,0,0,1,APROVADO
242,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
242,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
242,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,REPROVADO
242,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,REPROVADO
242,2013,2,0,0.5,0,False,0,22.59047550448338,20.876936250613195,0,0,0,0,1,REPROVADO
243,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,REPROVADO
243,2014,2,0,0.5,0,False,0,74.23214092112535,11.730728527869097,1,0,0,0,0,REPROVADO
243,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,REPROVADO
243,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
243,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,REPROVADO
243,2014,2,5,0.0,5,True,1,8.967169672919672,22.508015873015875,0,1,0,0,0,REPROVADO
243,2016,1,5,0.0,5,True,1,21.950690476190474,28.913300264550266,0,1,0,0,0,REPROVADO
243,2017,2,7,0.0,7,True,1,3.5233333333333334,54.903333333333336,0,1,0,0,0,REPROVADO
243,2013,2,7,0.0,7,True,2,52.15233333333333,16.448,0,0,1,0,0,REPROVADO
243,2015,2,7,0.0,7,True,2,61.5992857142857,1.0838095238095238,0,0,1,0,0,APROVADO
243,2013,2,10,0.0,10,True,1,11.464536541889483,19.435333333333336,0,0,0,1,0,REPROVADO
243,2016,1,11,0.09090909090909091,10,True,2,8.627589947089946,21.787333333333333,0,0,0,1,0,REPROVADO
243,2013,2,11,0.09090909090909091,10,True,3,23.406220695970696,23.036666666666665,0,0,0,0,1,REPROVADO
243,2014,1,11,0.09090909090909091,10,True,1,8.448811965811966,36.32380952380953,0,0,0,0,1,REPROVADO
243,2014,2,14,0.07142857142857142,13,True,3,1.377888888888889,22.5,0,0,0,0,1,REPROVADO
243,2016,2,15,0.06666666666666667,14,True,4,1.4741904761904763,32.38888888888889,0,0,0,0,1,REPROVADO
243,2017,2,15,0.06666666666666667,14,True,4,4.868,23.702222222222222,0,0,0,0,1,REPROVADO
244,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
244,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
244,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,APROVADO
244,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
244,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,APROVADO
244,2013,2,5,0.6,2,True,1,33.62289326414326,0.951978835978836,0,0,0,0,1,REPROVADO
244,2014,1,5,0.6,2,True,1,58.32868413822204,2.0694920634920635,0,0,0,0,1,APROVADO
245,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,APROVADO
245,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
245,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,APROVADO
245,2013,2,0,0.5,0,False,0,57.32271435419491,16.822355213153333,0,0,1,0,0,APROVADO
245,2013,2,0,0.5,0,False,0,25.176179650645857,23.932593247748535,0,0,0,1,0,REPROVADO
245,2014,2,5,0.6,2,True,1,71.23234129507658,5.942524882024881,0,0,0,1,0,APROVADO
245,2013,2,6,0.6666666666666666,2,True,1,46.36453042328042,1.862134920634921,0,0,0,0,1,APROVADO
246,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,REPROVADO
247,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,REPROVADO
